Step,Computo,Comunicacion,N
0,0.00924907,0.00000000,21600
1,2.03445455,0.00000000,21600
2,2.02520548,0.00000000,21600
0,0.00955679,0.00000000,21600
1,1.73940264,0.00000000,21600
2,1.72984586,0.00000000,21600
